# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
3172.00000000,DELIVERY21,DELIVERY24,0.00000000
3173.00000000,DELIVERY21,DELIVERY24,0.00000000
3174.00000000,DELIVERY21,DELIVERY24,0.00000000
3175.00000000,DELIVERY21,DELIVERY24,0.00000000
3176.00000000,DELIVERY21,DELIVERY24,0.00000000
3177.00000000,DELIVERY21,DELIVERY24,0.00000000
3178.00000000,DELIVERY21,DELIVERY24,0.00000000
3179.00000000,DELIVERY21,DELIVERY24,0.00000000
3180.00000000,DELIVERY21,DELIVERY24,0.00000000
3181.00000000,DELIVERY21,DELIVERY24,0.00000000
3182.00000000,DELIVERY21,DELIVERY24,0.00000000
3183.00000000,DELIVERY21,DELIVERY24,0.00000000
3184.00000000,DELIVERY21,DELIVERY24,0.00000000
3185.00000000,DELIVERY21,DELIVERY24,0.00000000
3186.00000000,DELIVERY21,DELIVERY24,0.00000000
3187.00000000,DELIVERY21,DELIVERY24,0.00000000
3188.00000000,DELIVERY21,DELIVERY24,0.00000000
3189.00000000,DELIVERY21,DELIVERY24,0.00000000
3190.00000000,DELIVERY21,DELIVERY24,0.00000000
3191.00000000,DELIVERY21,DELIVERY24,0.00000000
3192.00000000,DELIVERY21,DELIVERY24,0.00000000
3193.00000000,DELIVERY21,DELIVERY24,0.00000000
3194.00000000,DELIVERY21,DELIVERY24,0.00000000
3195.00000000,DELIVERY21,DELIVERY24,0.00000000
3196.00000000,DELIVERY21,DELIVERY24,0.00000000
3197.00000000,DELIVERY21,DELIVERY24,0.00000000
3198.00000000,DELIVERY21,DELIVERY24,0.00000000
3199.00000000,DELIVERY21,DELIVERY24,0.00000000
3200.00000000,DELIVERY21,DELIVERY24,0.00000000
3201.00000000,DELIVERY21,DELIVERY24,0.00000000
3202.00000000,DELIVERY21,DELIVERY24,0.00000000
3203.00000000,DELIVERY21,DELIVERY24,0.00000000
3204.00000000,DELIVERY21,DELIVERY24,0.00000000
3205.00000000,DELIVERY21,DELIVERY24,0.00000000
3206.00000000,DELIVERY21,DELIVERY24,0.00000000
3207.00000000,DELIVERY21,DELIVERY24,0.00000000
3208.00000000,DELIVERY21,DELIVERY24,0.00000000
3209.00000000,DELIVERY21,DELIVERY24,0.00000000
3210.00000000,DELIVERY21,DELIVERY24,0.00000000
3211.00000000,DELIVERY21,DELIVERY24,0.00000000
3212.00000000,DELIVERY21,DELIVERY24,0.00000000
3213.00000000,DELIVERY21,DELIVERY24,0.00000000
3214.00000000,DELIVERY21,DELIVERY24,0.00000000
3215.00000000,DELIVERY21,DELIVERY24,0.00000000
3216.00000000,DELIVERY21,DELIVERY24,0.00000000
3217.00000000,DELIVERY21,DELIVERY24,0.00000000
3218.00000000,DELIVERY21,DELIVERY24,0.00000000
3219.00000000,DELIVERY21,DELIVERY24,0.00000000
3220.00000000,DELIVERY21,DELIVERY24,0.00000000
3221.00000000,DELIVERY21,DELIVERY24,0.00000000
3222.00000000,DELIVERY21,DELIVERY24,0.00000000
3223.00000000,DELIVERY21,DELIVERY24,0.00000000
3224.00000000,DELIVERY21,DELIVERY24,0.00000000
3225.00000000,DELIVERY21,DELIVERY24,0.00000000
3225.00000000,DELIVERY22,DELIVERY23,0.38050697
3226.00000000,DELIVERY21,DELIVERY24,0.00000000
3227.00000000,DELIVERY21,DELIVERY24,0.00000000
3228.00000000,DELIVERY21,DELIVERY24,0.00000000
3229.00000000,DELIVERY21,DELIVERY24,0.00000000
3230.00000000,DELIVERY21,DELIVERY24,0.00000000
3231.00000000,BACKGROUND115,DELIVERY18,3.25960153
3231.00000000,DELIVERY21,DELIVERY24,0.00000000
3232.00000000,DELIVERY17,DELIVERY25,1.36437713
3232.00000000,DELIVERY21,DELIVERY24,0.00000000
3233.00000000,DELIVERY21,DELIVERY24,0.00000000
3234.00000000,DELIVERY21,DELIVERY24,0.00000000
3235.00000000,DELIVERY21,DELIVERY24,0.00000000
3236.00000000,DELIVERY21,DELIVERY24,0.00000000
3237.00000000,DELIVERY21,DELIVERY24,0.00000000
3238.00000000,DELIVERY21,DELIVERY24,0.00000000
3239.00000000,DELIVERY19,DELIVERY27,0.01334680
3239.00000000,DELIVERY21,DELIVERY24,0.00000000
3240.00000000,DELIVERY19,DELIVERY27,0.01334680
3240.00000000,DELIVERY21,DELIVERY24,0.00000000
3241.00000000,DELIVERY19,DELIVERY27,0.01334680
3241.00000000,DELIVERY21,DELIVERY24,0.00000000
3242.00000000,DELIVERY19,DELIVERY27,0.01334680
3242.00000000,DELIVERY21,DELIVERY24,0.00000000
3243.00000000,DELIVERY19,DELIVERY27,0.01334680
3243.00000000,DELIVERY21,DELIVERY24,0.00000000
3244.00000000,DELIVERY19,DELIVERY27,0.01334680
3244.00000000,DELIVERY21,DELIVERY24,0.00000000
3245.00000000,DELIVERY19,DELIVERY27,0.01334680
3245.00000000,DELIVERY21,DELIVERY24,0.00000000
3246.00000000,DELIVERY19,DELIVERY27,0.01334680
3246.00000000,DELIVERY21,DELIVERY24,0.00000000
3247.00000000,DELIVERY19,DELIVERY27,0.01334680
3247.00000000,DELIVERY21,DELIVERY24,0.00000000
3248.00000000,DELIVERY19,DELIVERY27,0.01334680
3248.00000000,DELIVERY21,DELIVERY24,0.00000000
3249.00000000,DELIVERY19,DELIVERY27,0.01334680
3249.00000000,DELIVERY21,DELIVERY24,0.00000000
3250.00000000,DELIVERY19,DELIVERY27,0.01334680
3250.00000000,DELIVERY21,DELIVERY24,0.00000000
3251.00000000,DELIVERY19,DELIVERY27,0.01334680
3251.00000000,DELIVERY21,DELIVERY24,0.00000000
3252.00000000,DELIVERY19,DELIVERY27,0.01334680
3252.00000000,DELIVERY21,DELIVERY24,0.00000000
3253.00000000,DELIVERY19,DELIVERY27,0.01334680
3253.00000000,DELIVERY21,DELIVERY24,0.00000000
3254.00000000,DELIVERY21,DELIVERY24,0.00000000
3255.00000000,DELIVERY21,DELIVERY24,0.00000000
3256.00000000,DELIVERY21,DELIVERY24,0.00000000
3257.00000000,DELIVERY21,DELIVERY24,0.00000000
3258.00000000,DELIVERY19,DELIVERY22,0.36421522
3258.00000000,DELIVERY19,DELIVERY27,0.88799956
3258.00000000,DELIVERY21,DELIVERY24,0.00000000
3258.00000000,DELIVERY22,DELIVERY27,0.52616835
3259.00000000,DELIVERY19,DELIVERY22,1.73752140
3259.00000000,DELIVERY21,DELIVERY24,0.00000000
3260.00000000,DELIVERY19,DELIVERY22,1.73752140
3260.00000000,DELIVERY21,DELIVERY24,0.00000000
3261.00000000,DELIVERY19,DELIVERY22,1.73752140
3261.00000000,DELIVERY21,DELIVERY24,0.00000000
3262.00000000,DELIVERY19,DELIVERY22,1.73752140
3262.00000000,DELIVERY21,DELIVERY24,0.00000000
3263.00000000,DELIVERY19,DELIVERY22,1.73752140
3263.00000000,DELIVERY21,DELIVERY24,0.00000000
3264.00000000,DELIVERY19,DELIVERY22,1.73752140
3264.00000000,DELIVERY21,DELIVERY24,0.00000000
3265.00000000,DELIVERY19,DELIVERY22,1.73752140
3265.00000000,DELIVERY21,DELIVERY24,0.00000000
3266.00000000,DELIVERY19,DELIVERY22,1.73752140
3266.00000000,DELIVERY21,DELIVERY24,0.00000000
3267.00000000,DELIVERY19,DELIVERY22,1.73752140
3267.00000000,DELIVERY21,DELIVERY24,0.00000000
3268.00000000,DELIVERY19,DELIVERY22,1.73752140
3268.00000000,DELIVERY21,DELIVERY24,0.00000000
3269.00000000,DELIVERY21,DELIVERY24,0.00000000
3270.00000000,DELIVERY21,DELIVERY24,0.00000000
3271.00000000,DELIVERY21,DELIVERY24,0.00000000
3272.00000000,DELIVERY21,DELIVERY24,0.00000000
3273.00000000,DELIVERY21,DELIVERY24,0.00000000
3273.00000000,DELIVERY19,DELIVERY22,0.73140703
3274.00000000,DELIVERY21,DELIVERY24,0.00000000
3275.00000000,DELIVERY21,DELIVERY24,0.00000000
3276.00000000,DELIVERY21,DELIVERY24,0.00000000
3277.00000000,DELIVERY21,DELIVERY24,0.00000000
3278.00000000,DELIVERY21,DELIVERY24,0.00000000
3279.00000000,DELIVERY21,DELIVERY24,0.00000000
3280.00000000,DELIVERY21,DELIVERY24,0.00000000
3281.00000000,DELIVERY21,DELIVERY24,0.00000000
3282.00000000,DELIVERY21,DELIVERY24,0.00000000
3283.00000000,DELIVERY21,DELIVERY24,0.00000000
3284.00000000,DELIVERY21,DELIVERY24,0.00000000
3285.00000000,DELIVERY21,DELIVERY24,0.00000000
3286.00000000,DELIVERY21,DELIVERY24,0.00000000
3287.00000000,DELIVERY21,DELIVERY24,0.00000000
3288.00000000,DELIVERY21,DELIVERY24,0.00000000
3289.00000000,DELIVERY21,DELIVERY24,0.00000000
3290.00000000,DELIVERY21,DELIVERY24,0.00000000
3291.00000000,DELIVERY21,DELIVERY24,0.00000000
3292.00000000,DELIVERY21,DELIVERY24,0.00000000
3293.00000000,DELIVERY21,DELIVERY24,0.00000000
3294.00000000,DELIVERY21,DELIVERY24,0.00000000
3295.00000000,DELIVERY21,DELIVERY24,0.00000000
3296.00000000,DELIVERY21,DELIVERY24,0.00000000
3297.00000000,DELIVERY21,DELIVERY24,0.00000000
3298.00000000,DELIVERY21,DELIVERY24,0.00000000
3299.00000000,DELIVERY21,DELIVERY24,0.00000000
3300.00000000,DELIVERY21,DELIVERY24,0.00000000
3301.00000000,DELIVERY21,DELIVERY24,0.00000000
3302.00000000,DELIVERY21,DELIVERY24,0.00000000
3303.00000000,DELIVERY21,DELIVERY24,0.00000000
3304.00000000,DELIVERY21,DELIVERY24,0.00000000
3305.00000000,DELIVERY21,DELIVERY24,0.00000000
3306.00000000,DELIVERY21,DELIVERY24,0.00000000
3307.00000000,DELIVERY21,DELIVERY24,0.00000000
3308.00000000,DELIVERY21,DELIVERY24,0.00000000
3309.00000000,DELIVERY21,DELIVERY24,0.00000000
3310.00000000,DELIVERY21,DELIVERY24,0.00000000
3311.00000000,DELIVERY21,DELIVERY24,0.00000000
3312.00000000,DELIVERY21,DELIVERY24,0.00000000
3313.00000000,DELIVERY21,DELIVERY24,0.00000000
3314.00000000,DELIVERY21,DELIVERY24,0.00000000
3315.00000000,DELIVERY21,DELIVERY24,0.00000000
3316.00000000,DELIVERY21,DELIVERY24,0.00000000
3317.00000000,DELIVERY21,DELIVERY24,0.00000000
3318.00000000,DELIVERY21,DELIVERY24,0.00000000
3319.00000000,DELIVERY21,DELIVERY24,0.00000000
3320.00000000,DELIVERY21,DELIVERY24,0.00000000
3321.00000000,DELIVERY21,DELIVERY24,0.00000000
3322.00000000,BACKGROUND144,BACKGROUND167,0.00595823
3322.00000000,DELIVERY21,DELIVERY24,0.00000000
3322.00000000,BACKGROUND147,BACKGROUND153,0.67473963
3323.00000000,DELIVERY21,DELIVERY24,0.00000000
3323.00000000,BACKGROUND147,BACKGROUND153,0.68279109
3324.00000000,DELIVERY21,DELIVERY24,0.00000000
3325.00000000,DELIVERY21,DELIVERY24,0.00000000
3326.00000000,DELIVERY21,DELIVERY24,0.00000000
3327.00000000,BACKGROUND152,DELIVERY26,0.00998835
3327.00000000,DELIVERY21,DELIVERY24,0.00000000
3328.00000000,DELIVERY21,DELIVERY24,0.00000000
3328.00000000,BACKGROUND147,BACKGROUND159,0.00581837
3329.00000000,DELIVERY21,DELIVERY24,0.00000000
3330.00000000,DELIVERY21,DELIVERY24,0.00000000
3331.00000000,DELIVERY21,DELIVERY24,0.00000000
3332.00000000,DELIVERY21,DELIVERY24,0.00953734
3333.00000000,BACKGROUND145,BACKGROUND156,2.30131041
3341.00000000,BACKGROUND136,BACKGROUND147,0.05655264
3362.00000000,DELIVERY26,DELIVERY27,3.37884686
3372.00000000,BACKGROUND132,BACKGROUND143,0.20050494
3374.00000000,BACKGROUND152,DELIVERY27,2.18794664
3374.00000000,BACKGROUND132,BACKGROUND143,11.65464348
3400.00000000,BACKGROUND132,BACKGROUND143,0.16452021
3467.00000000,DELIVERY21,DELIVERY24,0.16641776
3468.00000000,DELIVERY21,DELIVERY24,0.16641776
3469.00000000,DELIVERY21,DELIVERY24,0.16641776
3470.00000000,DELIVERY21,DELIVERY24,0.16641776
3471.00000000,DELIVERY21,DELIVERY24,0.16641776
3472.00000000,DELIVERY21,DELIVERY24,0.16641776
3473.00000000,DELIVERY21,DELIVERY24,0.16641776
3474.00000000,DELIVERY21,DELIVERY24,0.16641776
3475.00000000,DELIVERY21,DELIVERY24,0.16641776
3476.00000000,DELIVERY21,DELIVERY24,0.16641776
3477.00000000,DELIVERY21,DELIVERY24,0.16641776
3478.00000000,DELIVERY21,DELIVERY24,0.16641776
3479.00000000,DELIVERY21,DELIVERY24,0.16641776
3480.00000000,DELIVERY21,DELIVERY24,0.16641776
3481.00000000,DELIVERY21,DELIVERY24,0.16641776
3485.00000000,DELIVERY21,DELIVERY24,1.06481464
3494.00000000,DELIVERY25,DELIVERY29,1.49832804
3518.00000000,DELIVERY19,DELIVERY22,0.00192567
3534.00000000,DELIVERY19,DELIVERY28,2.52678258
3534.00000000,DELIVERY22,DELIVERY28,2.44963289
3601.00000000,DELIVERY30,DELIVERY33,0.00000000
