# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
906.00000000,DELIVERY1,DELIVERY5,0.68775021
3064.00000000,DELIVERY20,DELIVERY23,0.00000000
3065.00000000,DELIVERY20,DELIVERY23,0.00000000
3066.00000000,DELIVERY20,DELIVERY23,0.00000000
3067.00000000,DELIVERY20,DELIVERY23,0.00000000
3068.00000000,DELIVERY20,DELIVERY23,0.00000000
3069.00000000,DELIVERY20,DELIVERY23,0.00000000
3070.00000000,DELIVERY20,DELIVERY23,0.00000000
3071.00000000,DELIVERY20,DELIVERY23,0.00000000
3072.00000000,DELIVERY20,DELIVERY23,0.00000000
3073.00000000,DELIVERY20,DELIVERY23,0.00000000
3074.00000000,DELIVERY20,DELIVERY23,0.00000000
3075.00000000,DELIVERY20,DELIVERY23,0.00000000
3076.00000000,DELIVERY20,DELIVERY23,0.00000000
3077.00000000,DELIVERY20,DELIVERY23,0.00000000
3078.00000000,DELIVERY20,DELIVERY23,0.00000000
3079.00000000,DELIVERY20,DELIVERY23,0.00000000
3080.00000000,DELIVERY20,DELIVERY23,0.00000000
3081.00000000,DELIVERY20,DELIVERY23,0.00000000
3082.00000000,DELIVERY20,DELIVERY23,0.00000000
3083.00000000,DELIVERY20,DELIVERY23,0.00000000
3084.00000000,DELIVERY20,DELIVERY23,0.00000000
3085.00000000,DELIVERY20,DELIVERY23,0.00000000
3094.00000000,DELIVERY20,DELIVERY23,0.00000000
3095.00000000,DELIVERY20,DELIVERY23,0.00000000
3096.00000000,DELIVERY20,DELIVERY23,0.00000000
3097.00000000,DELIVERY20,DELIVERY23,0.00000000
3098.00000000,DELIVERY20,DELIVERY23,0.00000000
3099.00000000,DELIVERY20,DELIVERY23,0.00000000
3100.00000000,DELIVERY20,DELIVERY23,0.00000000
3101.00000000,DELIVERY20,DELIVERY23,0.00000000
3102.00000000,DELIVERY20,DELIVERY23,0.00000000
3103.00000000,DELIVERY20,DELIVERY23,0.00000000
3104.00000000,DELIVERY20,DELIVERY23,0.00000000
3105.00000000,DELIVERY20,DELIVERY23,0.00000000
3106.00000000,DELIVERY20,DELIVERY23,0.00000000
3107.00000000,DELIVERY20,DELIVERY23,0.00000000
3108.00000000,DELIVERY20,DELIVERY23,0.00000000
3109.00000000,DELIVERY20,DELIVERY23,0.00000000
3110.00000000,DELIVERY20,DELIVERY23,0.00000000
3111.00000000,DELIVERY20,DELIVERY23,0.00000000
3112.00000000,DELIVERY20,DELIVERY23,0.00000000
3113.00000000,DELIVERY20,DELIVERY23,0.00000000
3114.00000000,DELIVERY20,DELIVERY23,0.00000000
3115.00000000,DELIVERY20,DELIVERY23,0.00000000
3116.00000000,DELIVERY20,DELIVERY23,0.00000000
3117.00000000,DELIVERY20,DELIVERY23,0.00000000
3118.00000000,DELIVERY20,DELIVERY23,0.00000000
3119.00000000,DELIVERY20,DELIVERY23,0.00000000
3120.00000000,DELIVERY20,DELIVERY23,0.00000000
3121.00000000,DELIVERY20,DELIVERY23,0.00000000
3122.00000000,DELIVERY20,DELIVERY23,0.00000000
3123.00000000,DELIVERY20,DELIVERY23,0.00000000
3124.00000000,DELIVERY20,DELIVERY23,0.00000000
3125.00000000,DELIVERY20,DELIVERY23,0.00000000
3126.00000000,DELIVERY20,DELIVERY23,0.00000000
3127.00000000,DELIVERY20,DELIVERY23,0.00000000
3128.00000000,DELIVERY20,DELIVERY23,0.00000000
3129.00000000,DELIVERY20,DELIVERY23,0.00000000
3130.00000000,DELIVERY20,DELIVERY23,0.00000000
3131.00000000,DELIVERY20,DELIVERY23,0.00000000
3132.00000000,DELIVERY20,DELIVERY23,0.00000000
3133.00000000,DELIVERY20,DELIVERY23,0.00000000
3134.00000000,DELIVERY20,DELIVERY23,0.00000000
3135.00000000,DELIVERY20,DELIVERY23,0.00000000
3136.00000000,DELIVERY20,DELIVERY23,0.00000000
3137.00000000,DELIVERY20,DELIVERY23,0.00000000
3138.00000000,DELIVERY20,DELIVERY23,0.00000000
3139.00000000,DELIVERY20,DELIVERY23,0.00000000
3140.00000000,DELIVERY20,DELIVERY23,0.00000000
3141.00000000,DELIVERY20,DELIVERY23,0.00000000
3142.00000000,DELIVERY20,DELIVERY23,0.00000000
3143.00000000,DELIVERY20,DELIVERY23,0.00000000
3144.00000000,DELIVERY20,DELIVERY23,0.00000000
3145.00000000,DELIVERY20,DELIVERY23,0.00000000
3146.00000000,DELIVERY20,DELIVERY23,0.00000000
3147.00000000,DELIVERY20,DELIVERY23,0.00000000
3148.00000000,DELIVERY20,DELIVERY23,0.00000000
3149.00000000,DELIVERY20,DELIVERY23,0.00000000
3150.00000000,DELIVERY20,DELIVERY23,0.00000000
3151.00000000,DELIVERY20,DELIVERY23,0.00000000
3152.00000000,DELIVERY20,DELIVERY23,0.00000000
3153.00000000,DELIVERY20,DELIVERY23,0.00000000
3154.00000000,DELIVERY20,DELIVERY23,0.00000000
3155.00000000,DELIVERY20,DELIVERY23,0.00000000
3156.00000000,DELIVERY20,DELIVERY23,0.00000000
3157.00000000,DELIVERY20,DELIVERY23,0.00000000
3158.00000000,DELIVERY20,DELIVERY23,0.00000000
3159.00000000,DELIVERY20,DELIVERY23,0.00000000
3160.00000000,DELIVERY20,DELIVERY23,0.00000000
3161.00000000,DELIVERY20,DELIVERY23,0.00000000
3162.00000000,DELIVERY20,DELIVERY23,0.00000000
3163.00000000,DELIVERY20,DELIVERY23,0.00000000
3164.00000000,DELIVERY20,DELIVERY23,0.00000000
3165.00000000,DELIVERY20,DELIVERY23,0.00000000
3166.00000000,DELIVERY20,DELIVERY23,0.00000000
3167.00000000,DELIVERY20,DELIVERY23,0.00000000
3168.00000000,DELIVERY20,DELIVERY23,0.00000000
3169.00000000,DELIVERY20,DELIVERY23,0.00000000
3170.00000000,DELIVERY20,DELIVERY23,0.00000000
3171.00000000,DELIVERY20,DELIVERY23,0.00000000
3172.00000000,DELIVERY20,DELIVERY23,0.00000000
3173.00000000,DELIVERY20,DELIVERY23,0.00000000
3174.00000000,DELIVERY20,DELIVERY23,0.00000000
3175.00000000,DELIVERY20,DELIVERY23,0.00000000
3176.00000000,DELIVERY20,DELIVERY23,0.00000000
3177.00000000,DELIVERY20,DELIVERY23,0.00000000
3178.00000000,DELIVERY20,DELIVERY23,0.00000000
3179.00000000,DELIVERY20,DELIVERY23,0.00000000
3180.00000000,DELIVERY20,DELIVERY23,0.00000000
3181.00000000,DELIVERY20,DELIVERY23,0.00000000
3182.00000000,DELIVERY20,DELIVERY23,0.00000000
3183.00000000,DELIVERY20,DELIVERY23,0.00000000
3184.00000000,DELIVERY20,DELIVERY23,0.00000000
3185.00000000,DELIVERY20,DELIVERY23,0.00000000
3186.00000000,DELIVERY20,DELIVERY23,0.00000000
3187.00000000,DELIVERY20,DELIVERY23,0.00000000
3188.00000000,DELIVERY20,DELIVERY23,0.00000000
3189.00000000,DELIVERY20,DELIVERY23,0.00000000
3190.00000000,DELIVERY20,DELIVERY23,0.00000000
3191.00000000,DELIVERY20,DELIVERY23,0.00000000
3192.00000000,DELIVERY20,DELIVERY23,0.00000000
3193.00000000,DELIVERY20,DELIVERY23,0.00000000
3194.00000000,DELIVERY20,DELIVERY23,0.00000000
3195.00000000,DELIVERY20,DELIVERY23,0.00000000
3196.00000000,DELIVERY20,DELIVERY23,0.00000000
3197.00000000,DELIVERY20,DELIVERY23,0.00000000
3198.00000000,DELIVERY20,DELIVERY23,0.00000000
3199.00000000,DELIVERY20,DELIVERY23,0.00000000
3200.00000000,DELIVERY20,DELIVERY23,0.00000000
3201.00000000,DELIVERY20,DELIVERY23,0.00000000
3202.00000000,DELIVERY20,DELIVERY23,0.00000000
3203.00000000,DELIVERY20,DELIVERY23,0.00000000
3204.00000000,DELIVERY20,DELIVERY23,0.00000000
3205.00000000,DELIVERY20,DELIVERY23,0.00000000
3206.00000000,DELIVERY20,DELIVERY23,0.00000000
3207.00000000,DELIVERY20,DELIVERY23,0.00000000
3208.00000000,DELIVERY20,DELIVERY23,0.00000000
3209.00000000,DELIVERY20,DELIVERY23,0.00000000
3210.00000000,DELIVERY20,DELIVERY23,0.00000000
3211.00000000,DELIVERY20,DELIVERY23,0.00000000
3212.00000000,DELIVERY20,DELIVERY23,0.00000000
3213.00000000,DELIVERY20,DELIVERY23,0.00000000
3214.00000000,DELIVERY20,DELIVERY23,0.00000000
3215.00000000,DELIVERY20,DELIVERY23,0.00000000
3216.00000000,DELIVERY20,DELIVERY23,0.00000000
3217.00000000,DELIVERY20,DELIVERY23,0.00000000
3218.00000000,DELIVERY20,DELIVERY23,0.00000000
3219.00000000,DELIVERY20,DELIVERY23,0.00000000
3220.00000000,DELIVERY20,DELIVERY23,0.00000000
3221.00000000,DELIVERY20,DELIVERY23,0.00000000
3222.00000000,DELIVERY20,DELIVERY23,0.00000000
3223.00000000,DELIVERY20,DELIVERY23,0.00000000
3224.00000000,DELIVERY20,DELIVERY23,0.00000000
3225.00000000,DELIVERY20,DELIVERY23,0.00000000
3226.00000000,DELIVERY20,DELIVERY23,0.00000000
3227.00000000,DELIVERY20,DELIVERY23,0.00000000
3228.00000000,DELIVERY20,DELIVERY23,0.00000000
3229.00000000,DELIVERY20,DELIVERY23,0.00000000
3230.00000000,DELIVERY20,DELIVERY23,0.00000000
3231.00000000,DELIVERY20,DELIVERY23,0.00000000
3232.00000000,DELIVERY20,DELIVERY23,0.00000000
3233.00000000,DELIVERY20,DELIVERY23,0.00000000
3234.00000000,DELIVERY20,DELIVERY23,0.00000000
3235.00000000,DELIVERY20,DELIVERY23,0.00000000
3236.00000000,DELIVERY20,DELIVERY23,0.00000000
3237.00000000,DELIVERY20,DELIVERY23,0.00000000
3238.00000000,DELIVERY20,DELIVERY23,0.00000000
3239.00000000,DELIVERY20,DELIVERY23,0.00000000
3240.00000000,DELIVERY20,DELIVERY23,0.00000000
3241.00000000,DELIVERY20,DELIVERY23,0.00000000
3242.00000000,DELIVERY20,DELIVERY23,0.00000000
3243.00000000,DELIVERY20,DELIVERY23,0.00000000
3244.00000000,DELIVERY20,DELIVERY23,0.00000000
3245.00000000,DELIVERY20,DELIVERY23,0.00000000
3246.00000000,DELIVERY20,DELIVERY23,0.00000000
3247.00000000,DELIVERY20,DELIVERY23,0.00000000
3248.00000000,DELIVERY20,DELIVERY23,0.00000000
3249.00000000,DELIVERY20,DELIVERY23,0.00000000
3250.00000000,DELIVERY20,DELIVERY23,0.00000000
3251.00000000,DELIVERY20,DELIVERY23,0.00000000
3252.00000000,DELIVERY20,DELIVERY23,0.00000000
3253.00000000,DELIVERY20,DELIVERY23,0.00000000
3254.00000000,DELIVERY20,DELIVERY23,0.00000000
3255.00000000,DELIVERY20,DELIVERY23,0.00000000
3256.00000000,DELIVERY20,DELIVERY23,0.00000000
3257.00000000,DELIVERY20,DELIVERY23,0.00000000
3258.00000000,DELIVERY20,DELIVERY23,0.00000000
3259.00000000,DELIVERY20,DELIVERY23,0.00000000
3260.00000000,DELIVERY20,DELIVERY23,0.00000000
3261.00000000,DELIVERY20,DELIVERY23,0.00000000
3262.00000000,DELIVERY20,DELIVERY23,0.00000000
3263.00000000,DELIVERY20,DELIVERY23,0.00000000
