# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
1905.00000000,BACKGROUND71,BACKGROUND86,0.04717006
1963.00000000,BACKGROUND92,DELIVERY10,20.21569114
2089.00000000,BACKGROUND88,BACKGROUND99,0.38051754
2098.00000000,BACKGROUND92,BACKGROUND96,1.47801068
2099.00000000,BACKGROUND107,BACKGROUND94,0.07638785
2101.00000000,BACKGROUND106,BACKGROUND96,0.38695048
2112.00000000,BACKGROUND106,BACKGROUND92,14.07981236
2119.00000000,DELIVERY13,DELIVERY16,0.07354855
2130.00000000,BACKGROUND106,BACKGROUND108,0.11007911
2142.00000000,BACKGROUND108,BACKGROUND92,23.07049496
2168.00000000,BACKGROUND101,BACKGROUND63,11.29422245
2192.00000000,DELIVERY15,DELIVERY17,0.05135707
2269.00000000,BACKGROUND110,BACKGROUND95,1.80785411
2275.00000000,BACKGROUND95,DELIVERY18,2.69966934
2314.00000000,BACKGROUND114,BACKGROUND120,1.21595559
2315.00000000,BACKGROUND114,BACKGROUND120,2.82303486
2332.00000000,BACKGROUND113,BACKGROUND95,0.00222395
2348.00000000,BACKGROUND114,DELIVERY16,0.01182931
2349.00000000,BACKGROUND110,DELIVERY18,9.56214941
2356.00000000,BACKGROUND113,BACKGROUND118,0.01279128
2365.00000000,BACKGROUND110,DELIVERY16,0.10614037
2371.00000000,BACKGROUND113,DELIVERY14,0.03642452
2419.00000000,DELIVERY16,DELIVERY20,0.07354855
2429.00000000,BACKGROUND108,BACKGROUND125,33.78972387
2470.00000000,BACKGROUND124,DELIVERY19,11.72882839
2492.00000000,DELIVERY17,DELIVERY21,0.05135707
2520.00000000,BACKGROUND112,DELIVERY18,5.92020765
2683.00000000,BACKGROUND139,BACKGROUND140,0.88654389
2719.00000000,DELIVERY20,DELIVERY23,0.07354855
2792.00000000,DELIVERY21,DELIVERY24,0.05135707
2793.00000000,BACKGROUND140,BACKGROUND142,0.14998085
2848.00000000,BACKGROUND138,DELIVERY22,9.21663885
2993.00000000,BACKGROUND142,BACKGROUND146,0.17264166
2999.00000000,BACKGROUND122,BACKGROUND145,0.01490140
3019.00000000,DELIVERY23,DELIVERY27,0.07354855
3046.00000000,BACKGROUND148,DELIVERY24,0.40902302
3061.00000000,BACKGROUND125,BACKGROUND157,14.41722623
3090.00000000,BACKGROUND142,BACKGROUND158,0.00059246
3092.00000000,DELIVERY24,DELIVERY25,0.05135707
3125.00000000,BACKGROUND125,DELIVERY26,0.04241777
3284.00000000,BACKGROUND148,BACKGROUND163,0.01004104
3290.00000000,BACKGROUND163,DELIVERY27,0.00312377
3291.00000000,BACKGROUND163,BACKGROUND167,0.20136949
3300.00000000,BACKGROUND148,DELIVERY27,0.00440730
3301.00000000,BACKGROUND148,BACKGROUND167,0.14143678
3301.00000000,BACKGROUND167,DELIVERY27,0.19172926
3303.00000000,BACKGROUND148,DELIVERY27,9.18489746
3312.00000000,BACKGROUND148,DELIVERY27,29.89690023
3319.00000000,DELIVERY27,DELIVERY29,0.07354855
3321.00000000,BACKGROUND158,BACKGROUND162,0.51453435
3325.00000000,BACKGROUND162,BACKGROUND167,0.10891518
3375.00000000,BACKGROUND165,DELIVERY28,0.07787944
3392.00000000,DELIVERY25,DELIVERY30,0.05135707
3567.00000000,BACKGROUND175,DELIVERY26,0.07351342
3597.00000000,BACKGROUND172,BACKGROUND180,0.32040901
