# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
703.00000000,BACKGROUND20,BACKGROUND23,0.00056633
3532.00000000,DELIVERY22,DELIVERY26,0.00000000
3533.00000000,DELIVERY22,DELIVERY26,0.00000000
3534.00000000,DELIVERY22,DELIVERY26,0.00000000
3535.00000000,DELIVERY22,DELIVERY26,0.00000000
3536.00000000,DELIVERY22,DELIVERY26,0.00000000
3537.00000000,DELIVERY22,DELIVERY26,0.00000000
3538.00000000,DELIVERY22,DELIVERY26,0.00000000
3539.00000000,DELIVERY22,DELIVERY26,0.00000000
3540.00000000,DELIVERY22,DELIVERY26,0.00000000
3541.00000000,DELIVERY22,DELIVERY26,0.00000000
3542.00000000,DELIVERY22,DELIVERY26,0.00000000
3543.00000000,DELIVERY22,DELIVERY26,0.00000000
3544.00000000,DELIVERY22,DELIVERY26,0.00000000
3545.00000000,DELIVERY22,DELIVERY26,0.00000000
3546.00000000,DELIVERY22,DELIVERY26,0.00000000
3547.00000000,DELIVERY22,DELIVERY26,0.00000000
3548.00000000,DELIVERY22,DELIVERY26,0.00000000
3549.00000000,DELIVERY22,DELIVERY26,0.00000000
3549.00000000,BACKGROUND139,DELIVERY22,0.01063392
3549.00000000,BACKGROUND139,DELIVERY26,0.01063392
3550.00000000,DELIVERY22,DELIVERY26,0.00000000
3551.00000000,DELIVERY22,DELIVERY26,0.00000000
3552.00000000,DELIVERY22,DELIVERY26,0.00000000
3553.00000000,DELIVERY22,DELIVERY26,0.00000000
3554.00000000,DELIVERY22,DELIVERY26,0.00000000
3555.00000000,DELIVERY22,DELIVERY26,0.00000000
3556.00000000,DELIVERY22,DELIVERY26,0.00000000
3557.00000000,DELIVERY22,DELIVERY26,0.00000000
3558.00000000,DELIVERY22,DELIVERY26,0.00000000
3559.00000000,DELIVERY22,DELIVERY26,0.00000000
3560.00000000,DELIVERY22,DELIVERY26,0.00000000
3561.00000000,DELIVERY22,DELIVERY26,0.00000000
3562.00000000,DELIVERY22,DELIVERY26,0.00000000
3563.00000000,DELIVERY22,DELIVERY26,0.00000000
3564.00000000,DELIVERY22,DELIVERY26,0.00000000
3565.00000000,DELIVERY22,DELIVERY26,0.00000000
3566.00000000,DELIVERY22,DELIVERY26,0.00000000
3567.00000000,DELIVERY22,DELIVERY26,0.00000000
3568.00000000,DELIVERY22,DELIVERY26,0.00000000
3569.00000000,DELIVERY22,DELIVERY26,0.00000000
3570.00000000,DELIVERY22,DELIVERY26,0.00000000
3571.00000000,DELIVERY22,DELIVERY26,0.00000000
3572.00000000,DELIVERY22,DELIVERY26,0.00000000
3573.00000000,DELIVERY22,DELIVERY26,0.00000000
3574.00000000,DELIVERY22,DELIVERY26,0.00000000
3575.00000000,DELIVERY22,DELIVERY26,0.00000000
3576.00000000,DELIVERY22,DELIVERY26,0.00000000
3577.00000000,DELIVERY22,DELIVERY26,0.00000000
3578.00000000,DELIVERY22,DELIVERY26,0.00000000
3579.00000000,DELIVERY22,DELIVERY26,0.00000000
3580.00000000,DELIVERY22,DELIVERY26,0.00000000
3581.00000000,DELIVERY22,DELIVERY26,0.00000000
3582.00000000,DELIVERY22,DELIVERY26,0.00000000
3583.00000000,DELIVERY22,DELIVERY26,0.00000000
3584.00000000,DELIVERY22,DELIVERY26,0.00000000
3585.00000000,DELIVERY22,DELIVERY26,0.00000000
3586.00000000,DELIVERY22,DELIVERY26,0.00000000
3587.00000000,DELIVERY22,DELIVERY26,0.00000016
3601.00000000,BACKGROUND140,BACKGROUND181,0.00211734
3601.00000000,DELIVERY28,DELIVERY32,0.00000000
